LineId,Date,Time,Host,Component,PID,Content,EventId,EventTemplate,ParameterList
11672,2021-04-02,10:14:52,hydra0,sshd,16641,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11673,2021-04-02,10:14:52,hydra0,systemd-logind,1418,New session 244664 of user monster.,aee117f1,New session <*> of user monster.,['244664']
11674,2021-04-02,10:15:01,hydra0,CRON,16682,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11675,2021-04-02,10:15:01,hydra0,CRON,16682,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11676,2021-04-02,10:15:17,hydra0,su,16697,Successful su for root by monster,552908a1,<*> su for <*> by monster,"['Successful', 'root']"
11677,2021-04-02,10:15:17,hydra0,su,16697,+ /dev/pts/2 monster:root,30a3d658,+ <*> monster:root,['/dev/pts/2']
11678,2021-04-02,10:15:17,hydra0,su,16697,pam_unix(su:session): session opened for user root by monster(uid=1001),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(su:session):', 'root', 'monster(uid=1001)']"
11679,2021-04-02,10:15:17,hydra0,su,16697,pam_systemd(su:session): Cannot create session: Already running in a session,7b6022fa,pam_systemd(su:session): Cannot create session: Already running in a session,[]
11680,2021-04-02,10:17:01,hydra0,CRON,16771,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11681,2021-04-02,10:17:01,hydra0,CRON,16771,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11682,2021-04-02,10:20:45,hydra0,sshd,16858,Accepted password for monster from 211.65.196.85 port 62040 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.85', '62040']"
11683,2021-04-02,10:20:45,hydra0,sshd,16858,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11684,2021-04-02,10:20:45,hydra0,systemd-logind,1418,New session 244667 of user monster.,aee117f1,New session <*> of user monster.,['244667']
11685,2021-04-02,10:25:01,hydra0,CRON,17127,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11686,2021-04-02,10:25:01,hydra0,CRON,17127,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11687,2021-04-02,10:31:10,hydra0,sshd,17330,Accepted password for monster from 211.65.196.85 port 62105 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.85', '62105']"
11688,2021-04-02,10:31:10,hydra0,sshd,17330,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11689,2021-04-02,10:31:10,hydra0,systemd-logind,1418,New session 244669 of user monster.,aee117f1,New session <*> of user monster.,['244669']
11690,2021-04-02,10:31:10,hydra0,sshd,17340,Received disconnect from 211.65.196.85 port 62105:11: disconnected by user,67ba990f,Received disconnect from <*> port <*> disconnected by user,"['211.65.196.85', '62105:11:']"
11691,2021-04-02,10:31:10,hydra0,sshd,17340,Disconnected from 211.65.196.85 port 62105,aeebac42,Disconnected from <*> port <*>,"['211.65.196.85', '62105']"
11692,2021-04-02,10:31:10,hydra0,sshd,17330,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
11693,2021-04-02,10:31:10,hydra0,systemd-logind,1418,Removed session 244669.,c9cfd6b2,Removed session <*>,['244669.']
11694,2021-04-02,10:35:01,hydra0,CRON,17438,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11695,2021-04-02,10:35:01,hydra0,CRON,17438,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11696,2021-04-02,10:39:01,hydra0,CRON,17536,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11697,2021-04-02,10:39:01,hydra0,CRON,17536,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11698,2021-04-02,10:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11699,2021-04-02,10:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11700,2021-04-02,10:45:01,hydra0,CRON,17820,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11701,2021-04-02,10:45:01,hydra0,CRON,17820,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11702,2021-04-02,10:49:45,hydra0,sshd,17950,Accepted password for monster from 211.65.196.85 port 62309 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.85', '62309']"
11703,2021-04-02,10:49:45,hydra0,sshd,17950,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11704,2021-04-02,10:49:45,hydra0,systemd-logind,1418,New session 244673 of user monster.,aee117f1,New session <*> of user monster.,['244673']
11705,2021-04-02,10:49:47,hydra0,sshd,17957,Received disconnect from 211.65.196.85 port 62309:11: disconnected by user,67ba990f,Received disconnect from <*> port <*> disconnected by user,"['211.65.196.85', '62309:11:']"
11706,2021-04-02,10:49:47,hydra0,sshd,17957,Disconnected from 211.65.196.85 port 62309,aeebac42,Disconnected from <*> port <*>,"['211.65.196.85', '62309']"
11707,2021-04-02,10:49:47,hydra0,sshd,17950,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
11708,2021-04-02,10:49:47,hydra0,systemd-logind,1418,Removed session 244673.,c9cfd6b2,Removed session <*>,['244673.']
11709,2021-04-02,10:55:01,hydra0,CRON,18082,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11710,2021-04-02,10:55:01,hydra0,CRON,18082,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11711,2021-04-02,10:55:38,hydra0,sshd,16868,Received disconnect from 211.65.196.85 port 62040:11: disconnected by user,67ba990f,Received disconnect from <*> port <*> disconnected by user,"['211.65.196.85', '62040:11:']"
11712,2021-04-02,10:55:38,hydra0,sshd,16868,Disconnected from 211.65.196.85 port 62040,aeebac42,Disconnected from <*> port <*>,"['211.65.196.85', '62040']"
11713,2021-04-02,10:55:38,hydra0,sshd,16858,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
11714,2021-04-02,10:55:38,hydra0,systemd-logind,1418,Removed session 244667.,c9cfd6b2,Removed session <*>,['244667.']
11715,2021-04-02,10:57:20,hydra0,sshd,18142,Accepted password for monster from 211.65.196.85 port 62376 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.85', '62376']"
11716,2021-04-02,10:57:20,hydra0,sshd,18142,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11717,2021-04-02,10:57:20,hydra0,systemd-logind,1418,New session 244675 of user monster.,aee117f1,New session <*> of user monster.,['244675']
11718,2021-04-02,11:05:01,hydra0,CRON,18363,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11719,2021-04-02,11:05:01,hydra0,CRON,18363,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11720,2021-04-02,11:09:01,hydra0,CRON,18457,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11721,2021-04-02,11:09:01,hydra0,CRON,18457,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11722,2021-04-02,11:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11723,2021-04-02,11:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11724,2021-04-02,11:13:35,hydra0,sshd,18622,Accepted password for monster from 211.65.196.38 port 56573 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.196.38', '56573']"
11725,2021-04-02,11:13:35,hydra0,sshd,18622,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
11726,2021-04-02,11:13:35,hydra0,systemd-logind,1418,New session 244678 of user monster.,aee117f1,New session <*> of user monster.,['244678']
11727,2021-04-02,11:14:35,hydra0,su,18756,Successful su for root by monster,552908a1,<*> su for <*> by monster,"['Successful', 'root']"
11728,2021-04-02,11:14:35,hydra0,su,18756,+ /dev/pts/7 monster:root,30a3d658,+ <*> monster:root,['/dev/pts/7']
11729,2021-04-02,11:14:35,hydra0,su,18756,pam_unix(su:session): session opened for user root by monster(uid=1001),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(su:session):', 'root', 'monster(uid=1001)']"
11730,2021-04-02,11:14:35,hydra0,su,18756,pam_systemd(su:session): Cannot create session: Already running in a session,7b6022fa,pam_systemd(su:session): Cannot create session: Already running in a session,[]
11731,2021-04-02,11:15:01,hydra0,CRON,18799,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11732,2021-04-02,11:15:01,hydra0,CRON,18799,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11733,2021-04-02,11:15:35,hydra0,php,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11734,2021-04-02,11:16:53,hydra0,php,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11735,2021-04-02,11:17:01,hydra0,CRON,18979,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11736,2021-04-02,11:17:01,hydra0,CRON,18979,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11737,2021-04-02,11:25:01,hydra0,CRON,19167,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11738,2021-04-02,11:25:01,hydra0,CRON,19167,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11739,2021-04-02,11:35:01,hydra0,CRON,19403,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11740,2021-04-02,11:35:01,hydra0,CRON,19403,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11741,2021-04-02,11:39:01,hydra0,CRON,19499,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11742,2021-04-02,11:39:01,hydra0,CRON,19499,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11743,2021-04-02,11:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11744,2021-04-02,11:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11745,2021-04-02,11:45:01,hydra0,CRON,19692,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11746,2021-04-02,11:45:01,hydra0,CRON,19692,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11747,2021-04-02,11:55:01,hydra0,CRON,19926,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11748,2021-04-02,11:55:01,hydra0,CRON,19926,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11749,2021-04-02,12:05:01,hydra0,CRON,20162,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11750,2021-04-02,12:05:01,hydra0,CRON,20162,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11751,2021-04-02,12:09:01,hydra0,CRON,20258,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11752,2021-04-02,12:09:01,hydra0,CRON,20258,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11753,2021-04-02,12:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11754,2021-04-02,12:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11755,2021-04-02,12:15:01,hydra0,CRON,20447,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11756,2021-04-02,12:15:01,hydra0,CRON,20447,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11757,2021-04-02,12:17:01,hydra0,CRON,20497,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11758,2021-04-02,12:17:01,hydra0,CRON,20497,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11759,2021-04-02,12:25:01,hydra0,CRON,20687,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11760,2021-04-02,12:25:01,hydra0,CRON,20687,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11761,2021-04-02,12:35:01,hydra0,CRON,20924,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11762,2021-04-02,12:35:01,hydra0,CRON,20924,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11763,2021-04-02,12:39:01,hydra0,CRON,21023,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11764,2021-04-02,12:39:01,hydra0,CRON,21023,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11765,2021-04-02,12:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11766,2021-04-02,12:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
11767,2021-04-02,12:45:01,hydra0,CRON,21215,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11768,2021-04-02,12:45:01,hydra0,CRON,21215,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11769,2021-04-02,12:55:01,hydra0,CRON,21460,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11770,2021-04-02,12:55:01,hydra0,CRON,21460,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
11771,2021-04-02,13:05:01,hydra0,CRON,21755,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
11772,2021-04-02,13:05:01,hydra0,CRON,21755,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
